item_id,category_id,popularity,most_frequent_property,popularity_weekly
29571,1043,0.0,839,0.0
1074,219,0.0,698,0.0
10772,239,4.0,888,1.0
50899,512,0.0,227,0.0
66995,64,3.0,921,1.0
48477,382,16.0,790,1.1428571428571428
8004,158,0.0,978,0.0
8666,1680,0.0,-2,0.0
40952,481,0.0,38,0.0
38053,1375,0.0,932,0.0
32689,403,0.0,-3,0.0
28366,338,0.0,-3,0.0
36785,1029,0.0,1028,0.0
9515,273,0.0,441,0.0
2975,429,7.0,591,1.0
40110,173,0.0,790,0.0
54715,331,0.0,-2,0.0
61126,959,0.0,591,0.0
31907,952,4.0,689,1.0
42660,638,0.0,698,0.0
56206,84,6.0,400,1.0
36631,1114,2.0,-2,2.0
42779,69,0.0,112,0.0
67999,-1,12.0,-1,1.5
44401,1279,0.0,888,0.0
66147,618,7.0,513,1.75
17814,1355,0.0,6,0.0
11842,1007,0.0,-2,0.0
26558,333,0.0,6,0.0
38463,508,2.0,202,1.0
48970,173,2.0,-2,1.0
46532,844,4.0,-2,1.0
59094,1070,0.0,678,0.0
30887,565,1.0,1032,1.0
41141,389,0.0,888,0.0
48098,-1,1.0,-1,1.0
62550,1694,0.0,227,0.0
20017,1279,179.0,790,2.0972222222222223
14843,624,3.0,776,3.0
18710,342,0.0,663,0.0
14363,1084,0.0,202,0.0
69727,387,1.0,888,1.0
37471,683,301.0,888,3.778481012658228
56250,730,1.0,558,1.0
51176,320,0.0,888,0.0
18034,595,0.0,810,0.0
28736,1070,0.0,888,0.0
20077,-1,1.0,-1,1.0
831,-1,4.0,-1,1.0
56330,1147,1.0,-3,1.0
57907,985,0.0,381,0.0
10472,1070,0.0,235,0.0
70440,624,8.0,790,2.3333333333333335
63032,1277,0.0,-3,0.0
59839,-1,5.0,-1,1.25
49952,209,8.0,225,1.0
824,1404,0.0,888,0.0
27213,84,0.0,888,0.0
31803,617,0.0,915,0.0
67674,57,0.0,202,0.0
47088,928,0.0,283,0.0
68065,403,0.0,-3,0.0
4921,84,0.0,888,0.0
22164,1007,0.0,631,0.0
6652,741,2.0,689,1.0
3454,1645,0.0,839,0.0
64080,242,3.0,888,1.0
14918,624,1.0,-2,1.0
62611,389,0.0,-2,0.0
67815,508,0.0,434,0.0
7338,890,0.0,784,0.0
67059,-1,52.0,-1,1.1304347826086956
60668,1286,0.0,888,0.0
32650,1402,0.0,-3,0.0
19306,386,135.0,790,6.5125
68475,1611,3.0,283,1.5
28187,1142,0.0,839,0.0
24410,1680,0.0,790,0.0
32506,126,9.0,790,1.125
11220,926,0.0,888,0.0
4968,523,11.0,888,1.2142857142857142
41652,1646,0.0,888,0.0
54812,-1,5.0,-1,1.0
51846,1445,0.0,888,0.0
40890,1513,1.0,117,1.0
2568,1113,0.0,726,0.0
49640,-1,1.0,-1,1.0
34066,749,0.0,112,0.0
61798,1493,0.0,776,0.0
58834,498,0.0,-3,0.0
11622,967,26.0,591,1.0833333333333333
15789,1142,0.0,776,0.0
4431,1404,1.0,888,1.0
52080,1578,91.0,790,1.072289156626506
11715,1196,0.0,-2,0.0
36691,1250,0.0,790,0.0
66414,330,0.0,283,0.0
22898,1250,1.0,790,1.0
7113,342,0.0,451,0.0
4769,1247,1.0,28,1.0
30290,371,0.0,888,0.0
14977,862,9.0,591,1.25
34869,1147,0.0,888,0.0
507,1287,0.0,689,0.0
68309,1317,0.0,790,0.0
24710,64,0.0,227,0.0
33471,741,0.0,38,0.0
23902,1250,0.0,790,0.0
35261,1301,15.0,678,1.1538461538461537
15827,1254,0.0,888,0.0
55039,1665,2.0,553,1.0
36954,1185,0.0,671,0.0
67285,219,2.0,-2,1.0
26996,484,0.0,776,0.0
61580,324,0.0,283,0.0
1895,1051,229.0,790,2.091743119266055
56825,-1,1.0,-1,1.0
34648,936,1.0,776,1.0
9433,1694,3.0,888,1.0
12331,1634,10.0,888,1.1111111111111112
20314,74,0.0,-3,0.0
10576,1680,0.0,790,0.0
15470,65,1.0,6,1.0
16395,985,1.0,381,1.0
28680,-1,1.0,-1,1.0
1706,1007,0.0,917,0.0
66464,1264,0.0,283,0.0
58627,1192,110.0,400,1.1458333333333333
29382,598,0.0,202,0.0
800,65,0.0,6,0.0
27115,209,0.0,6,0.0
61280,429,6.0,202,1.0
44752,985,7.0,564,1.0
13938,1301,0.0,810,0.0
37831,1250,0.0,235,0.0
29190,403,0.0,764,0.0
26529,959,1.0,230,1.0
19553,56,8.0,188,1.0
60213,1528,0.0,159,0.0
3796,716,0.0,790,0.0
41891,-1,6.0,-1,1.6666666666666667
62180,-1,1.0,-1,1.0
29632,126,1.0,-2,1.0
47209,1113,0.0,790,0.0
7913,1179,0.0,888,0.0
43834,1269,0.0,888,0.0
15498,1142,0.0,776,0.0
4138,217,1.0,689,1.0
3163,126,0.0,888,0.0
37505,1609,0.0,1028,0.0
57618,196,0.0,161,0.0
51644,769,0.0,689,0.0
33706,84,0.0,888,0.0
6810,1244,0.0,763,0.0
50474,1007,0.0,570,0.0
38544,769,1.0,-2,1.0
58254,173,0.0,47,0.0
30201,209,2.0,6,1.0
13358,1159,4.0,671,2.0
35770,1375,3.0,400,1.0
58072,-1,8.0,-1,3.25
14445,48,13.0,696,1.4375
29139,-1,2.0,-1,1.0
52590,173,0.0,790,0.0
22787,437,10.0,-2,1.1111111111111112
37048,959,4.0,591,1.3333333333333333
36153,-1,3.0,-1,1.5
51331,-1,6.0,-1,1.0
64318,1255,3.0,-2,1.0
9642,-1,7.0,-1,1.25
28919,-1,7.0,-1,1.4
34309,769,0.0,678,0.0
32124,196,5.0,888,1.25
63836,1255,0.0,888,0.0
55284,390,8.0,-2,1.0833333333333333
5168,546,1.0,888,1.0
21663,1238,0.0,202,0.0
18739,769,0.0,830,0.0
58362,531,33.0,591,1.1
47995,1248,7.0,888,1.0
16052,1087,138.0,790,2.693548387096774
43724,331,0.0,689,0.0
23035,881,0.0,888,0.0
25829,1509,4.0,-3,1.0
63378,624,1.0,-2,1.0
66914,730,8.0,202,1.0
38200,936,3.0,-2,1.0
10133,509,15.0,-2,1.1538461538461537
30899,996,0.0,19,0.0
5779,195,2.0,888,1.0
68955,618,0.0,65,0.0
57308,-1,4.0,-1,1.0
40198,619,3.0,-2,1.0
64656,-1,2.0,-1,1.0
62696,1613,3.0,225,1.0
37011,224,140.0,790,3.888888888888889
25803,531,7.0,348,1.1666666666666667
44494,598,1.0,441,1.0
51788,-1,14.0,-1,1.0416666666666667
46977,1007,0.0,364,0.0
51786,1221,0.0,888,0.0
44731,-1,2.0,-1,1.0
22179,959,11.0,230,2.2
28567,1680,0.0,790,0.0
43462,1250,1.0,790,1.0
17717,988,0.0,-3,0.0
42393,414,0.0,6,0.0
56142,769,0.0,790,0.0
63610,881,0.0,888,0.0
23530,173,0.0,400,0.0
1422,-1,2.0,-1,2.0
38395,242,3.0,888,1.5
24199,1431,0.0,220,0.0
8167,1142,0.0,570,0.0
18850,1084,0.0,839,0.0
19722,923,0.0,28,0.0
61221,710,8.0,888,1.0
2675,1301,2.0,888,1.0
28621,558,0.0,964,0.0
14451,1135,1.0,230,1.0
56993,360,3.0,230,1.0
26089,1301,0.0,810,0.0
51629,57,252.0,790,6.4868421052631575
25905,1301,0.0,159,0.0
53649,284,0.0,441,0.0
50027,179,0.0,928,0.0
31649,1338,0.0,698,0.0
63906,1007,0.0,807,0.0
15532,691,5.0,22,1.0
3149,546,1.0,888,1.0
7220,1680,5.0,-2,2.5
2628,69,0.0,763,0.0
31395,-1,2.0,-1,2.0
24764,331,6.0,348,1.0
29625,828,2.0,451,1.0
24744,691,1.0,888,1.0
45862,242,0.0,888,0.0
63151,1135,11.0,400,1.1
19427,1244,0.0,888,0.0
37673,352,8.0,-2,1.0
29377,1084,0.0,243,0.0
63485,1280,0.0,888,0.0
41084,1344,1.0,15,1.0
60345,1503,0.0,776,0.0
19816,1167,0.0,-3,0.0
60464,324,0.0,888,0.0
8678,-1,3.0,-1,1.0
7461,1250,0.0,790,0.0
25924,1142,1.0,-2,1.0
70107,1192,0.0,888,0.0
42082,741,0.0,810,0.0
13167,389,0.0,243,0.0
17108,124,924.0,-2,3.322048611111111
23496,1205,14.0,888,1.2727272727272727
39890,619,1.0,-2,1.0
52989,1228,1.0,888,1.0
12746,438,19.0,790,1.119047619047619
6793,1404,1.0,888,1.0
57882,1286,0.0,888,0.0
24671,1073,1.0,776,1.0
18561,926,66.0,-2,1.28125
49577,926,0.0,888,0.0
40400,1301,1.0,348,1.0
20849,973,0.0,283,0.0
43585,1250,0.0,-2,0.0
57796,-1,1.0,-1,1.0
43591,1375,0.0,400,0.0
33780,-1,1.0,-1,1.0
22793,928,0.0,981,0.0
37243,217,0.0,698,0.0
48003,-1,27.0,-1,2.0606060606060606
46768,-1,7.0,-1,1.0
50501,472,0.0,961,0.0
54020,618,0.0,888,0.0
11874,-1,3.0,-1,1.5
43708,472,0.0,243,0.0
61171,227,0.0,790,0.0
59921,769,0.0,698,0.0
38052,256,6.0,888,1.2
68924,217,10.0,-2,1.25
54628,-1,1.0,-1,1.0
46333,561,0.0,42,0.0
59080,1639,25.0,776,1.0416666666666667
51127,1147,2.0,-3,1.0
39345,575,11.0,888,1.2222222222222223
69833,1040,1.0,928,1.0
47074,1007,1.0,709,1.0
37792,769,0.0,888,0.0
53020,1680,0.0,-2,0.0
49105,494,0.0,888,0.0
1889,1142,0.0,283,0.0
55138,-1,1.0,-1,1.0
12800,1188,5.0,6,1.25
64241,999,3.0,6,1.0
53101,799,0.0,934,0.0
8569,130,0.0,790,0.0
36387,1002,21.0,888,1.1875
8689,173,0.0,881,0.0
36708,669,0.0,873,0.0
21553,-1,1.0,-1,1.0
68074,535,19.0,994,1.0555555555555556
38652,739,3.0,410,1.5
23118,65,0.0,888,0.0
37039,374,5.0,410,1.0
27784,1135,0.0,888,0.0
45465,269,6.0,790,1.0
62513,642,41.0,-3,1.0512820512820513
4242,429,2.0,888,1.0
68832,1697,0.0,888,0.0
28772,-1,4.0,-1,1.0
7971,1142,2.0,709,1.0
3799,84,52.0,790,1.3076923076923077
53201,707,16.0,888,1.1153846153846154
55567,-1,3.0,-1,1.0
2468,1076,0.0,186,0.0
24164,1098,0.0,839,0.0
30598,-1,4.0,-1,1.3333333333333333
38915,1244,1.0,202,1.0
1846,1338,6.0,127,1.2
61745,1381,0.0,28,0.0
8277,1007,0.0,-3,0.0
3482,1070,2.0,888,2.0
4312,1098,4.0,888,1.0
59957,-1,3.0,-1,1.0
27776,1204,0.0,888,0.0
28306,-1,1.0,-1,1.0
8752,1277,0.0,-3,0.0
65783,342,19.0,962,1.1875
34039,297,12.0,227,1.3333333333333333
65087,209,0.0,561,0.0
62402,270,0.0,71,0.0
47364,1070,2.0,790,2.0
29398,202,12.0,-2,1.05
200,686,0.0,888,0.0
31202,-1,1.0,-1,1.0
41844,546,10.0,59,1.1111111111111112
55263,65,0.0,6,0.0
37969,65,0.0,6,0.0
44108,618,0.0,1048,0.0
27509,1051,0.0,6,0.0
24017,1135,3.0,-2,1.5
38715,-1,1.0,-1,1.0
26283,196,134.0,-2,5.153846153846154
39349,531,13.0,888,1.0833333333333333
54401,-1,6.0,-1,2.0
24104,686,6.0,888,1.0
41543,828,0.0,561,0.0
21751,683,3.0,888,1.0
2729,1680,3.0,-2,1.0
40616,261,0.0,-2,0.0
31976,1250,114.0,888,9.5
62886,1421,3.0,888,1.5
37744,646,0.0,61,0.0
10022,792,0.0,678,0.0
35950,360,19.0,620,1.5
17457,53,0.0,159,0.0
47566,1279,6.0,888,1.5
69851,1301,0.0,689,0.0
8196,1280,0.0,888,0.0
4072,-1,1.0,-1,1.0
64097,618,0.0,888,0.0
40138,1338,0.0,761,0.0
50467,333,325.0,6,1.1474820143884892
29317,463,0.0,981,0.0
19541,330,109.0,591,9.909090909090908
51181,619,0.0,698,0.0
9339,1007,0.0,364,0.0
34276,959,2.0,566,1.0
10705,-1,4.0,-1,1.0
55056,-1,1.0,-1,1.0
53243,1301,0.0,888,0.0
40698,1070,2.0,-2,1.0
14874,595,0.0,227,0.0
65668,1663,1.0,888,1.0
44469,242,1.0,888,1.0
36020,691,1.0,888,1.0
9010,959,1.0,423,1.0
26310,1040,135.0,-2,7.882352941176471
54342,342,0.0,962,0.0
27687,1169,0.0,776,0.0
23307,-1,1.0,-1,1.0
39451,-1,1.0,-1,1.0
38682,769,0.0,202,0.0
53896,173,0.0,624,0.0
13150,84,0.0,888,0.0
20966,263,0.0,888,0.0
51023,126,1.0,585,1.0
5444,354,0.0,243,0.0
9997,844,2.0,490,1.0
52453,492,0.0,227,0.0
9139,598,0.0,441,0.0
47986,1697,3.0,888,1.5
61160,1680,0.0,764,0.0
69523,1219,2.0,888,1.0
40850,450,1.0,888,1.0
39102,1279,13.0,-2,1.0
22979,-1,1.0,-1,1.0
9263,558,0.0,415,0.0
12381,1685,1.0,790,1.0
67544,1663,19.0,790,1.4
44637,1172,0.0,98,0.0
64700,1221,163.0,888,3.1666666666666665
34329,342,2.0,451,1.0
49333,1301,0.0,441,0.0
16240,911,3.0,888,1.0
54248,586,14.0,348,1.0
57803,1135,18.0,888,1.2857142857142858
8215,1593,10.0,-2,1.25
58738,1171,1.0,459,1.0
10722,496,0.0,-3,0.0
34203,1400,17.0,790,1.1333333333333333
69180,1007,0.0,961,0.0
47528,-1,1.0,-1,1.0
30634,959,3.0,503,1.0
38951,-1,2.0,-1,1.0
32077,891,0.0,202,0.0
28033,389,0.0,928,0.0
10395,646,0.0,915,0.0
69964,209,0.0,6,0.0
35122,342,0.0,663,0.0
30929,1167,4.0,776,1.3333333333333333
19332,1047,71.0,790,1.2241379310344827
10817,242,1.0,888,1.0
62465,1172,2.0,346,1.0
21700,508,0.0,698,0.0
70164,769,0.0,790,0.0
68479,1674,6.0,-3,1.0
4324,1054,12.0,888,1.0
29181,643,14.0,790,1.0769230769230769
61988,1163,0.0,888,0.0
48756,589,27.0,400,1.0416666666666667
60006,-1,1.0,-1,1.0
48726,414,0.0,888,0.0
48582,224,234.0,-2,9.708333333333334
1094,1504,0.0,790,0.0
52035,1084,0.0,689,0.0
59357,130,0.0,888,0.0
11692,739,0.0,28,0.0
65897,1007,0.0,807,0.0
6601,1409,4.0,1075,1.0
17461,1675,0.0,348,0.0
17924,1007,0.0,283,0.0
6716,-1,1.0,-1,1.0
20602,-1,1.0,-1,1.0
37061,1301,0.0,888,0.0
44062,546,0.0,438,0.0
17537,324,15.0,-2,1.1538461538461537
17141,1530,1.0,888,1.0
61491,195,1.0,716,1.0
38855,-1,5.0,-1,1.0
37891,1247,0.0,839,0.0
67726,403,0.0,159,0.0
64164,686,0.0,486,0.0
21001,1409,0.0,981,0.0
5983,1220,6.0,888,1.2
13699,342,0.0,888,0.0
3855,1301,0.0,680,0.0
21158,1007,0.0,776,0.0
15193,130,0.0,114,0.0
29009,1355,0.0,935,0.0
25950,342,0.0,451,0.0
22857,1558,0.0,888,0.0
52414,-1,8.0,-1,1.1428571428571428
45081,749,0.0,348,0.0
8511,403,0.0,202,0.0
36410,508,0.0,810,0.0
6851,959,18.0,790,1.2
27877,1675,2.0,299,1.0
53377,1402,0.0,-3,0.0
63820,1172,1.0,676,1.0
47243,1188,16.0,6,1.0
50597,173,0.0,96,0.0
59340,1113,0.0,839,0.0
17900,209,2.0,839,1.0
6721,-1,2.0,-1,2.0
38401,1167,0.0,-3,0.0
56248,-1,2.0,-1,1.0
36554,1483,0.0,581,0.0
47987,769,1.0,-2,1.0
29327,-1,4.0,-1,1.0
64229,-1,1.0,-1,1.0
5855,1362,2.0,790,1.0
30110,1605,1.0,558,1.0
63586,769,0.0,797,0.0
58857,967,3.0,698,1.0
36979,1051,0.0,888,0.0
24369,-1,1.0,-1,1.0
39683,1255,0.0,790,0.0
24441,1509,0.0,-3,0.0
11236,1069,0.0,810,0.0
14523,1565,0.0,19,0.0
2890,1483,47.0,581,1.191919191919192
45950,-1,1.0,-1,1.0
13705,64,3.0,283,1.0
58670,48,0.0,451,0.0
20908,1018,0.0,698,0.0
70075,-1,2.0,-1,1.0
55288,242,1.0,888,1.0
24421,686,0.0,486,0.0
56339,1228,2.0,-3,1.0
41580,618,0.0,790,0.0
46168,439,0.0,202,0.0
19331,342,1.0,544,1.0
41582,1625,0.0,713,0.0
13682,984,21.0,1036,1.105263157894737
46544,1147,1.0,-3,1.0
61504,-1,5.0,-1,1.0
23820,977,0.0,888,0.0
45759,769,31.0,790,2.3846153846153846
18126,342,0.0,663,0.0
48725,996,0.0,19,0.0
61505,769,0.0,235,0.0
16033,561,1.0,888,1.0
1381,1603,7.0,689,1.0
46298,1616,5.0,202,1.0
24054,219,0.0,790,0.0
11430,842,0.0,839,0.0
26325,1402,0.0,-3,0.0
66872,-1,9.0,-1,1.3333333333333333
18466,389,0.0,713,0.0
18201,209,20.0,790,1.3333333333333333
52984,1301,0.0,928,0.0
32700,472,0.0,202,0.0
12102,493,0.0,839,0.0
43746,1280,5.0,-2,1.25
10444,1503,0.0,776,0.0
45417,828,1.0,888,1.0
6700,1665,3.0,790,1.5
58808,1076,0.0,888,0.0
828,741,0.0,928,0.0
46989,1652,0.0,698,0.0
16374,591,6.0,790,1.0
3483,65,3.0,888,1.0
61624,769,1.0,-2,1.0
43668,1301,0.0,928,0.0
49221,1059,1.0,745,1.0
39703,-1,17.0,-1,1.0625
37191,1510,0.0,19,0.0
43557,48,65.0,888,1.1151515151515152
2146,161,3.0,-3,1.0
32289,1231,0.0,736,0.0
27159,1135,163.0,400,3.42962962962963
65511,741,0.0,28,0.0
65557,1007,0.0,283,0.0
67801,769,1.0,790,1.0
5493,1567,0.0,888,0.0
63164,1007,0.0,704,0.0
23508,342,0.0,962,0.0
60691,1493,1.0,888,1.0
23533,1196,2.0,-2,1.0
42511,1073,1.0,790,1.0
54219,769,0.0,790,0.0
27787,184,0.0,839,0.0
41416,371,0.0,839,0.0
32717,1554,2.0,211,1.0
55706,387,128.0,790,8.857142857142858
57617,793,1.0,888,1.0
67835,1117,0.0,888,0.0
64898,1623,0.0,574,0.0
44154,1247,21.0,888,1.2352941176470589
46751,799,10.0,917,1.4166666666666667
65509,769,3.0,-2,1.0
31609,1404,5.0,888,1.3333333333333333
45706,1320,0.0,888,0.0
21957,558,8.0,847,1.0
38525,-1,2.0,-1,1.0
20426,267,1.0,790,1.0
7356,225,4.0,325,2.0
59381,-1,2.0,-1,1.0
23020,-1,1.0,-1,1.0
69658,1522,0.0,441,0.0
31124,543,0.0,776,0.0
41348,512,1.0,810,1.0
43580,-1,1.0,-1,1.0
5744,-1,11.0,-1,1.0
28241,-1,1.0,-1,1.0
54524,1084,2.0,227,1.0
31296,1613,0.0,-3,0.0
65131,818,7.0,61,1.0
57990,1254,7.0,-2,1.75
10202,-1,1.0,-1,1.0
67508,1196,0.0,348,0.0
50722,0,101.0,-2,50.5
8631,1135,0.0,888,0.0
56227,1301,0.0,202,0.0
65743,-1,1.0,-1,1.0
31668,1076,0.0,186,0.0
60300,624,0.0,227,0.0
14964,-1,7.0,-1,1.0
33827,1118,4.0,258,1.0
15364,739,2.0,839,1.0
34494,1114,4.0,888,1.3333333333333333
29097,1429,7.0,888,1.1666666666666667
2026,330,0.0,645,0.0
21412,1029,0.0,28,0.0
50228,1233,3.0,581,1.0
34273,352,6.0,839,1.2
23625,389,0.0,243,0.0
43581,1509,30.0,-3,1.46875
55666,999,16.0,1032,1.2307692307692308
17485,381,0.0,-3,0.0
31577,353,5.0,283,1.0
67777,34,4.0,591,1.0
6495,1298,1.0,159,1.0
26481,352,0.0,202,0.0
59034,1279,4.0,888,1.0
49890,272,0.0,776,0.0
25684,1317,0.0,888,0.0
6728,272,0.0,6,0.0
22737,342,4.0,202,1.0
50277,1542,102.0,790,34.0
33190,1674,0.0,-3,0.0
44490,686,0.0,888,0.0
37091,1504,0.0,888,0.0
49433,403,0.0,159,0.0
17659,914,1.0,227,1.0
21680,117,9.0,-3,1.125
63752,209,1.0,6,1.0
52745,342,28.0,962,1.125
48292,806,28.0,790,1.1666666666666667
32943,242,0.0,888,0.0
58366,1051,8.0,300,1.3333333333333333
16653,124,1.0,776,1.0
52052,1388,0.0,888,0.0
33116,1018,0.0,476,0.0
4363,1167,1.0,888,1.0
63518,64,4.0,1064,1.0
54370,936,0.0,888,0.0
18387,-1,5.0,-1,1.25
7729,996,0.0,243,0.0
11335,789,1.0,888,1.0
34396,342,10.0,962,1.0
29923,1404,2.0,888,1.0
49378,65,6.0,6,1.0
25728,64,0.0,806,0.0
65646,1474,0.0,888,0.0
58541,1078,0.0,888,0.0
7149,1542,4.0,202,1.0
24071,1171,1.0,326,1.0
3096,769,0.0,202,0.0
1308,1007,0.0,108,0.0
53777,1580,4.0,998,1.0
19494,1680,1.0,-2,1.0
12337,1435,3.0,839,1.5
49140,-1,1.0,-1,1.0
51774,414,0.0,283,0.0
54308,1339,17.0,586,1.2142857142857142
14275,730,0.0,888,0.0
8608,828,0.0,888,0.0
60092,403,0.0,776,0.0
3852,-1,1.0,-1,1.0
9330,686,0.0,790,0.0
61666,1385,0.0,348,0.0
21637,77,0.0,-2,0.0
35255,1277,20.0,-3,1.277777777777778
1575,-1,5.0,-1,1.1666666666666667
22538,1,1.0,888,1.0
13661,1220,8.0,790,1.1428571428571428
40910,1342,0.0,689,0.0
51727,637,7.0,-2,2.3333333333333335
69031,209,0.0,6,0.0
33907,707,363.0,581,3.4002389486260456
64879,686,0.0,9,0.0
6742,-1,2.0,-1,1.0
22872,1231,13.0,225,1.0833333333333333
15496,936,3.0,888,1.5
27731,342,0.0,49,0.0
18527,970,0.0,888,0.0
4085,209,0.0,225,0.0
60569,936,7.0,713,1.4
30651,1577,0.0,28,0.0
2309,-1,1.0,-1,1.0
36604,65,4.0,888,1.0
30936,1421,0.0,142,0.0
69171,1163,44.0,888,1.4193548387096775
32714,806,0.0,40,0.0
3364,1338,3.0,202,1.5
64182,646,1.0,888,1.0
20195,1558,170.0,790,2.8
32564,-1,1.0,-1,1.0
65757,1051,0.0,400,0.0
68911,1652,1.0,102,1.0
33342,1421,3.0,-2,1.0
19006,977,0.0,119,0.0
16855,1690,12.0,888,1.3333333333333333
36531,546,1.0,-3,1.0
13293,251,0.0,994,0.0
68775,263,1.0,888,1.0
61527,1279,61.0,888,1.1111111111111112
59181,239,0.0,888,0.0
27434,1070,0.0,-2,0.0
44937,1506,0.0,8,0.0
28095,1680,0.0,678,0.0
55157,1164,3.0,283,1.0
37521,1362,7.0,-2,1.5
60870,976,0.0,839,0.0
15863,-1,1.0,-1,1.0
57760,342,2.0,451,2.0
43877,1119,0.0,202,0.0
9229,481,5.0,202,2.5
42042,1359,1.0,790,1.0
70606,196,0.0,888,0.0
20002,1355,0.0,846,0.0
22510,1343,0.0,6,0.0
13861,683,0.0,888,0.0
3052,1483,0.0,701,0.0
33247,1076,6.0,186,1.2
63844,-1,1.0,-1,1.0
23495,1255,2.0,-2,2.0
42774,1247,18.0,888,1.0588235294117647
56162,64,0.0,698,0.0
36635,1262,14.0,202,1.3
53822,984,1.0,1036,1.0
13084,1680,2.0,790,2.0
29204,472,0.0,713,0.0
19517,769,1.0,-2,1.0
60616,184,0.0,38,0.0
46074,403,0.0,202,0.0
61038,411,2.0,-2,1.0
38679,1522,0.0,961,0.0
31581,1247,0.0,6,0.0
21949,26,7.0,790,1.0
43942,1245,3.0,46,1.0
37043,1628,113.0,790,11.3
12728,1255,103.0,790,26.0
41479,1603,0.0,227,0.0
23481,686,0.0,486,0.0
45095,342,0.0,663,0.0
53193,337,0.0,713,0.0
55355,195,1.0,888,1.0
15909,416,1.0,965,1.0
14232,3,4.0,553,1.3333333333333333
13773,1338,2.0,698,1.0
35481,65,0.0,888,0.0
64718,1432,0.0,928,0.0
35619,1351,0.0,-3,0.0
37625,1301,4.0,678,1.0
42429,-1,3.0,-1,1.0
66572,1318,1.0,839,1.0
45210,1565,0.0,888,0.0
65082,1007,0.0,678,0.0
65380,1310,0.0,575,0.0
64738,-1,1.0,-1,1.0
20206,1421,8.0,888,1.1428571428571428
38560,1301,1.0,28,1.0
20241,746,1.0,689,1.0
67044,1250,0.0,720,0.0
6183,985,1.0,677,1.0
49390,1680,0.0,839,0.0
66915,1186,10.0,837,1.0
36018,575,0.0,978,0.0
41028,-1,2.0,-1,2.0
32775,1134,3.0,790,1.5
12224,173,0.0,96,0.0
21136,267,1.0,776,1.0
33441,1142,0.0,764,0.0
3613,1084,0.0,202,0.0
47594,769,0.0,719,0.0
12369,-1,22.0,-1,1.1
12070,1639,0.0,915,0.0
63619,173,0.0,928,0.0
60854,490,0.0,888,0.0
4526,646,0.0,888,0.0
25837,683,0.0,915,0.0
65899,184,0.0,960,0.0
44820,256,2.0,790,1.0
519,324,7.0,645,1.0
29318,209,0.0,225,0.0
13508,915,0.0,915,0.0
25546,686,0.0,486,0.0
68833,242,0.0,888,0.0
58348,316,12.0,888,1.3333333333333333
55252,173,0.0,202,0.0
55759,589,7.0,400,1.5
10647,-1,1.0,-1,1.0
762,844,10.0,490,1.25
54409,1554,0.0,857,0.0
62230,1172,0.0,676,0.0
44039,-1,1.0,-1,1.0
59759,1070,1.0,678,1.0
53574,1577,0.0,38,0.0
54702,1623,0.0,1064,0.0
37936,89,3.0,538,1.0
35974,416,1.0,202,1.0
4569,1574,0.0,188,0.0
26185,-1,109.0,-1,1.2823529411764707
1120,1374,0.0,719,0.0
51950,-1,1.0,-1,1.0
45224,-1,8.0,-1,1.1428571428571428
45193,1051,6.0,400,1.0
4456,1245,0.0,678,0.0
68950,988,0.0,888,0.0
11441,333,3.0,227,1.5
63478,324,0.0,888,0.0
44202,686,6.0,888,1.2
7459,1069,0.0,28,0.0
34339,406,0.0,888,0.0
63292,1007,0.0,108,0.0
53337,589,50.0,-2,1.065217391304348
68410,575,23.0,888,1.0454545454545454
42575,337,4.0,790,1.0
52864,1301,0.0,202,0.0
59930,-1,1.0,-1,1.0
44061,242,2.0,790,1.0
55693,1070,0.0,-2,0.0
61137,-1,1.0,-1,1.0
41158,1380,0.0,960,0.0
20130,1076,0.0,186,0.0
66552,-1,1.0,-1,1.0
17306,958,21.0,790,1.0
65942,959,1.0,591,1.0
1236,-1,1.0,-1,1.0
11000,705,4.0,790,1.0
38505,1680,0.0,790,0.0
21186,508,0.0,19,0.0
36048,1147,0.0,888,0.0
63024,-1,1.0,-1,1.0
30052,1694,18.0,581,1.3166666666666669
33040,1355,1.0,839,1.0
67140,1528,0.0,325,0.0
23152,1188,0.0,6,0.0
58606,546,0.0,888,0.0
64154,1098,289.0,790,3.776315789473684
27997,1509,4.0,790,1.0
69112,1680,9.0,797,1.0714285714285714
29359,195,0.0,888,0.0
55725,984,0.0,888,0.0
59148,1205,0.0,888,0.0
39231,769,0.0,790,0.0
23514,208,2.0,790,1.0
5140,1680,1.0,698,1.0
23071,1054,0.0,888,0.0
57380,769,1.0,-2,1.0
17086,739,4.0,790,1.0
14587,618,26.0,888,1.3235294117647058
66754,1007,3.0,1036,3.0
4507,1167,3.0,-3,1.0
61354,1244,4.0,763,1.3333333333333333
28452,227,0.0,888,0.0
41490,342,0.0,663,0.0
70835,289,0.0,1034,0.0
20346,1142,0.0,704,0.0
40078,-1,1.0,-1,1.0
32926,330,1.0,645,1.0
6912,1061,0.0,202,0.0
28066,-1,1.0,-1,1.0
40006,1248,0.0,102,0.0
33176,964,0.0,810,0.0
15848,1483,17.0,888,1.2142857142857142
12015,1085,0.0,-3,0.0
11890,1542,0.0,202,0.0
36796,481,0.0,38,0.0
51679,-1,1.0,-1,1.0
27094,1627,0.0,895,0.0
36698,1250,0.0,797,0.0
42286,64,0.0,175,0.0
38390,1192,0.0,6,0.0
67709,730,0.0,206,0.0
49141,-1,2.0,-1,2.0
