item_id,category_id,popularity,most_frequent_property
8752,1277,0.0,-3
65783,342,19.0,962
34039,297,12.0,227
65087,209,0.0,561
62402,270,0.0,71
47364,1070,2.0,790
29398,202,12.0,-2
200,686,0.0,888
31202,-1,1.0,-1
41844,546,10.0,59
55263,65,0.0,6
37969,65,0.0,6
44108,618,0.0,1048
27509,1051,0.0,6
24017,1135,3.0,-2
38715,-1,1.0,-1
26283,196,134.0,-2
39349,531,13.0,888
54401,-1,6.0,-1
24104,686,6.0,888
41543,828,0.0,561
21751,683,3.0,888
2729,1680,3.0,-2
40616,261,0.0,-2
31976,1250,114.0,888
62886,1421,3.0,888
37744,646,0.0,61
10022,792,0.0,678
35950,360,19.0,620
17457,53,0.0,159
47566,1279,6.0,888
69851,1301,0.0,689
8196,1280,0.0,888
4072,-1,1.0,-1
64097,618,0.0,888
40138,1338,0.0,761
50467,333,325.0,6
29317,463,0.0,981
19541,330,109.0,591
51181,619,0.0,698
9339,1007,0.0,364
34276,959,2.0,566
10705,-1,4.0,-1
55056,-1,1.0,-1
53243,1301,0.0,888
40698,1070,2.0,-2
14874,595,0.0,227
65668,1663,1.0,888
44469,242,1.0,888
36020,691,1.0,888
9010,959,1.0,423
26310,1040,135.0,-2
54342,342,0.0,962
27687,1169,0.0,776
23307,-1,1.0,-1
39451,-1,1.0,-1
38682,769,0.0,202
53896,173,0.0,624
13150,84,0.0,888
20966,263,0.0,888
51023,126,1.0,585
5444,354,0.0,243
9997,844,2.0,490
52453,492,0.0,227
9139,598,0.0,441
47986,1697,3.0,888
61160,1680,0.0,764
69523,1219,2.0,888
40850,450,1.0,888
39102,1279,13.0,-2
22979,-1,1.0,-1
9263,558,0.0,415
12381,1685,1.0,790
67544,1663,19.0,790
44637,1172,0.0,98
64700,1221,163.0,888
34329,342,2.0,451
49333,1301,0.0,441
16240,911,3.0,888
54248,586,14.0,348
57803,1135,18.0,888
8215,1593,10.0,-2
58738,1171,1.0,459
10722,496,0.0,-3
34203,1400,17.0,790
69180,1007,0.0,961
47528,-1,1.0,-1
30634,959,3.0,503
38951,-1,2.0,-1
32077,891,0.0,202
28033,389,0.0,928
10395,646,0.0,915
69964,209,0.0,6
35122,342,0.0,663
30929,1167,4.0,776
19332,1047,71.0,790
10817,242,1.0,888
62465,1172,2.0,346
21700,508,0.0,698
70164,769,0.0,790
68479,1674,6.0,-3
4324,1054,12.0,888
29181,643,14.0,790
61988,1163,0.0,888
48756,589,27.0,400
60006,-1,1.0,-1
48726,414,0.0,888
48582,224,234.0,-2
1094,1504,0.0,790
52035,1084,0.0,689
59357,130,0.0,888
11692,739,0.0,28
65897,1007,0.0,807
6601,1409,4.0,1075
17461,1675,0.0,348
17924,1007,0.0,283
6716,-1,1.0,-1
20602,-1,1.0,-1
37061,1301,0.0,888
44062,546,0.0,438
17537,324,15.0,-2
17141,1530,1.0,888
61491,195,1.0,716
38855,-1,5.0,-1
37891,1247,0.0,839
67726,403,0.0,159
64164,686,0.0,486
21001,1409,0.0,981
5983,1220,6.0,888
13699,342,0.0,888
3855,1301,0.0,680
21158,1007,0.0,776
15193,130,0.0,114
29009,1355,0.0,935
25950,342,0.0,451
22857,1558,0.0,888
52414,-1,8.0,-1
45081,749,0.0,348
8511,403,0.0,202
36410,508,0.0,810
6851,959,18.0,790
27877,1675,2.0,299
53377,1402,0.0,-3
63820,1172,1.0,676
47243,1188,16.0,6
50597,173,0.0,96
59340,1113,0.0,839
17900,209,2.0,839
6721,-1,2.0,-1
38401,1167,0.0,-3
56248,-1,2.0,-1
36554,1483,0.0,581
47987,769,1.0,-2
29327,-1,4.0,-1
64229,-1,1.0,-1
5855,1362,2.0,790
30110,1605,1.0,558
63586,769,0.0,797
58857,967,3.0,698
36979,1051,0.0,888
24369,-1,1.0,-1
39683,1255,0.0,790
24441,1509,0.0,-3
11236,1069,0.0,810
14523,1565,0.0,19
2890,1483,47.0,581
45950,-1,1.0,-1
13705,64,3.0,283
58670,48,0.0,451
20908,1018,0.0,698
70075,-1,2.0,-1
55288,242,1.0,888
24421,686,0.0,486
56339,1228,2.0,-3
41580,618,0.0,790
46168,439,0.0,202
19331,342,1.0,544
41582,1625,0.0,713
13682,984,21.0,1036
46544,1147,1.0,-3
61504,-1,5.0,-1
23820,977,0.0,888
45759,769,31.0,790
18126,342,0.0,663
48725,996,0.0,19
61505,769,0.0,235
16033,561,1.0,888
1381,1603,7.0,689
46298,1616,5.0,202
24054,219,0.0,790
11430,842,0.0,839
26325,1402,0.0,-3
66872,-1,9.0,-1
18466,389,0.0,713
18201,209,20.0,790
52984,1301,0.0,928
32700,472,0.0,202
12102,493,0.0,839
43746,1280,5.0,-2
10444,1503,0.0,776
45417,828,1.0,888
6700,1665,3.0,790
58808,1076,0.0,888
828,741,0.0,928
46989,1652,0.0,698
16374,591,6.0,790
3483,65,3.0,888
61624,769,1.0,-2
43668,1301,0.0,928
49221,1059,1.0,745
39703,-1,17.0,-1
37191,1510,0.0,19
43557,48,65.0,888
2146,161,3.0,-3
32289,1231,0.0,736
27159,1135,163.0,400
65511,741,0.0,28
65557,1007,0.0,283
67801,769,1.0,790
5493,1567,0.0,888
63164,1007,0.0,704
23508,342,0.0,962
60691,1493,1.0,888
23533,1196,2.0,-2
42511,1073,1.0,790
54219,769,0.0,790
27787,184,0.0,839
41416,371,0.0,839
32717,1554,2.0,211
55706,387,128.0,790
57617,793,1.0,888
67835,1117,0.0,888
64898,1623,0.0,574
44154,1247,21.0,888
46751,799,10.0,917
65509,769,3.0,-2
31609,1404,5.0,888
45706,1320,0.0,888
21957,558,8.0,847
38525,-1,2.0,-1
20426,267,1.0,790
7356,225,4.0,325
59381,-1,2.0,-1
23020,-1,1.0,-1
69658,1522,0.0,441
31124,543,0.0,776
41348,512,1.0,810
43580,-1,1.0,-1
5744,-1,11.0,-1
28241,-1,1.0,-1
54524,1084,2.0,227
31296,1613,0.0,-3
65131,818,7.0,61
57990,1254,7.0,-2
10202,-1,1.0,-1
67508,1196,0.0,348
50722,0,101.0,-2
8631,1135,0.0,888
56227,1301,0.0,202
65743,-1,1.0,-1
31668,1076,0.0,186
60300,624,0.0,227
14964,-1,7.0,-1
33827,1118,4.0,258
15364,739,2.0,839
34494,1114,4.0,888
29097,1429,7.0,888
2026,330,0.0,645
21412,1029,0.0,28
50228,1233,3.0,581
34273,352,6.0,839
23625,389,0.0,243
43581,1509,30.0,-3
55666,999,16.0,1032
17485,381,0.0,-3
31577,353,5.0,283
67777,34,4.0,591
6495,1298,1.0,159
26481,352,0.0,202
59034,1279,4.0,888
49890,272,0.0,776
25684,1317,0.0,888
6728,272,0.0,6
22737,342,4.0,202
50277,1542,102.0,790
33190,1674,0.0,-3
44490,686,0.0,888
37091,1504,0.0,888
49433,403,0.0,159
17659,914,1.0,227
21680,117,9.0,-3
63752,209,1.0,6
52745,342,28.0,962
48292,806,28.0,790
32943,242,0.0,888
58366,1051,8.0,300
16653,124,1.0,776
52052,1388,0.0,888
33116,1018,0.0,476
4363,1167,1.0,888
63518,64,4.0,1064
54370,936,0.0,888
18387,-1,5.0,-1
7729,996,0.0,243
11335,789,1.0,888
34396,342,10.0,962
29923,1404,2.0,888
49378,65,6.0,6
25728,64,0.0,806
65646,1474,0.0,888
58541,1078,0.0,888
7149,1542,4.0,202
24071,1171,1.0,326
3096,769,0.0,202
1308,1007,0.0,108
53777,1580,4.0,998
19494,1680,1.0,-2
12337,1435,3.0,839
49140,-1,1.0,-1
51774,414,0.0,283
54308,1339,17.0,586
14275,730,0.0,888
8608,828,0.0,888
60092,403,0.0,776
3852,-1,1.0,-1
9330,686,0.0,790
61666,1385,0.0,348
21637,77,0.0,-2
35255,1277,20.0,-3
1575,-1,5.0,-1
22538,1,1.0,888
13661,1220,8.0,790
40910,1342,0.0,689
51727,637,7.0,-2
69031,209,0.0,6
33907,707,363.0,581
64879,686,0.0,9
6742,-1,2.0,-1
22872,1231,13.0,225
15496,936,3.0,888
27731,342,0.0,49
18527,970,0.0,888
4085,209,0.0,225
60569,936,7.0,713
30651,1577,0.0,28
2309,-1,1.0,-1
36604,65,4.0,888
30936,1421,0.0,142
69171,1163,44.0,888
32714,806,0.0,40
3364,1338,3.0,202
64182,646,1.0,888
20195,1558,170.0,790
32564,-1,1.0,-1
65757,1051,0.0,400
68911,1652,1.0,102
33342,1421,3.0,-2
19006,977,0.0,119
16855,1690,12.0,888
36531,546,1.0,-3
13293,251,0.0,994
68775,263,1.0,888
61527,1279,61.0,888
59181,239,0.0,888
27434,1070,0.0,-2
44937,1506,0.0,8
28095,1680,0.0,678
55157,1164,3.0,283
37521,1362,7.0,-2
60870,976,0.0,839
15863,-1,1.0,-1
57760,342,2.0,451
43877,1119,0.0,202
9229,481,5.0,202
42042,1359,1.0,790
70606,196,0.0,888
20002,1355,0.0,846
22510,1343,0.0,6
13861,683,0.0,888
3052,1483,0.0,701
33247,1076,6.0,186
63844,-1,1.0,-1
23495,1255,2.0,-2
42774,1247,18.0,888
56162,64,0.0,698
36635,1262,14.0,202
53822,984,1.0,1036
13084,1680,2.0,790
29204,472,0.0,713
19517,769,1.0,-2
60616,184,0.0,38
46074,403,0.0,202
61038,411,2.0,-2
38679,1522,0.0,961
31581,1247,0.0,6
21949,26,7.0,790
43942,1245,3.0,46
37043,1628,113.0,790
12728,1255,103.0,790
41479,1603,0.0,227
23481,686,0.0,486
45095,342,0.0,663
53193,337,0.0,713
55355,195,1.0,888
15909,416,1.0,965
14232,3,4.0,553
13773,1338,2.0,698
35481,65,0.0,888
64718,1432,0.0,928
35619,1351,0.0,-3
37625,1301,4.0,678
42429,-1,3.0,-1
66572,1318,1.0,839
45210,1565,0.0,888
65082,1007,0.0,678
65380,1310,0.0,575
64738,-1,1.0,-1
20206,1421,8.0,888
38560,1301,1.0,28
20241,746,1.0,689
67044,1250,0.0,720
6183,985,1.0,677
49390,1680,0.0,839
66915,1186,10.0,837
36018,575,0.0,978
41028,-1,2.0,-1
32775,1134,3.0,790
12224,173,0.0,96
21136,267,1.0,776
33441,1142,0.0,764
3613,1084,0.0,202
47594,769,0.0,719
12369,-1,22.0,-1
12070,1639,0.0,915
63619,173,0.0,928
60854,490,0.0,888
4526,646,0.0,888
25837,683,0.0,915
65899,184,0.0,960
44820,256,2.0,790
519,324,7.0,645
29318,209,0.0,225
13508,915,0.0,915
25546,686,0.0,486
68833,242,0.0,888
58348,316,12.0,888
55252,173,0.0,202
55759,589,7.0,400
10647,-1,1.0,-1
762,844,10.0,490
54409,1554,0.0,857
62230,1172,0.0,676
44039,-1,1.0,-1
59759,1070,1.0,678
53574,1577,0.0,38
54702,1623,0.0,1064
37936,89,3.0,538
35974,416,1.0,202
4569,1574,0.0,188
26185,-1,109.0,-1
1120,1374,0.0,719
51950,-1,1.0,-1
45224,-1,8.0,-1
45193,1051,6.0,400
4456,1245,0.0,678
68950,988,0.0,888
11441,333,3.0,227
63478,324,0.0,888
44202,686,6.0,888
7459,1069,0.0,28
34339,406,0.0,888
63292,1007,0.0,108
53337,589,50.0,-2
68410,575,23.0,888
42575,337,4.0,790
52864,1301,0.0,202
59930,-1,1.0,-1
44061,242,2.0,790
55693,1070,0.0,-2
61137,-1,1.0,-1
41158,1380,0.0,960
20130,1076,0.0,186
66552,-1,1.0,-1
17306,958,21.0,790
65942,959,1.0,591
1236,-1,1.0,-1
11000,705,4.0,790
38505,1680,0.0,790
21186,508,0.0,19
36048,1147,0.0,888
63024,-1,1.0,-1
30052,1694,18.0,581
33040,1355,1.0,839
67140,1528,0.0,325
23152,1188,0.0,6
58606,546,0.0,888
64154,1098,289.0,790
27997,1509,4.0,790
69112,1680,9.0,797
29359,195,0.0,888
55725,984,0.0,888
59148,1205,0.0,888
39231,769,0.0,790
23514,208,2.0,790
5140,1680,1.0,698
23071,1054,0.0,888
57380,769,1.0,-2
17086,739,4.0,790
14587,618,26.0,888
66754,1007,3.0,1036
4507,1167,3.0,-3
61354,1244,4.0,763
28452,227,0.0,888
41490,342,0.0,663
70835,289,0.0,1034
20346,1142,0.0,704
40078,-1,1.0,-1
32926,330,1.0,645
6912,1061,0.0,202
28066,-1,1.0,-1
40006,1248,0.0,102
33176,964,0.0,810
15848,1483,17.0,888
12015,1085,0.0,-3
11890,1542,0.0,202
36796,481,0.0,38
51679,-1,1.0,-1
27094,1627,0.0,895
36698,1250,0.0,797
42286,64,0.0,175
38390,1192,0.0,6
67709,730,0.0,206
49141,-1,2.0,-1
58423,739,0.0,227
30621,1301,0.0,434
11844,227,6.0,-2
23053,578,1.0,776
57620,374,3.0,839
24551,1051,0.0,400
25965,-1,1.0,-1
16168,739,0.0,410
11351,1504,0.0,719
34872,1233,0.0,496
60277,1301,2.0,680
39778,-1,1.0,-1
41828,-1,2.0,-1
6698,-1,1.0,-1
58003,619,0.0,914
24549,166,0.0,839
8627,1261,127.0,36
69298,1301,0.0,-2
42667,535,8.0,434
34886,1051,0.0,400
39980,-1,24.0,-1
64647,1685,0.0,790
10533,741,1.0,810
26396,792,21.0,-2
41068,1255,0.0,678
55984,350,0.0,38
6265,1250,0.0,678
2134,173,1.0,881
59245,1020,0.0,888
39842,769,4.0,-2
70784,1301,0.0,46
42116,479,6.0,790
29447,414,13.0,790
44804,342,0.0,451
26244,-1,6.0,-1
57293,1493,0.0,227
19231,35,2.0,227
35739,1118,22.0,432
48765,1135,3.0,790
32108,491,1.0,451
28971,1084,0.0,227
3711,330,0.0,230
65836,1120,9.0,-3
29428,1113,0.0,790
20879,360,0.0,230
21258,1680,1.0,698
35742,1690,1.0,888
69090,1248,0.0,102
49759,1007,0.0,917
44513,686,103.0,888
20827,1338,1.0,139
9389,209,0.0,6
65845,242,20.0,888
3691,1007,2.0,709
66300,389,0.0,810
16529,937,0.0,227
40824,-1,8.0,-1
46635,130,0.0,888
59714,739,4.0,790
31132,1301,0.0,888
4626,1447,1.0,790
5000,546,0.0,-3
45752,1504,1.0,-2
66247,130,0.0,790
39952,403,0.0,6
1317,1680,1.0,202
25502,227,0.0,830
12206,518,0.0,960
69062,406,0.0,686
34196,173,0.0,96
56732,1549,3.0,400
38017,-1,9.0,-1
53477,123,0.0,928
25712,130,0.0,790
49328,437,7.0,-2
68395,342,25.0,888
33748,1493,0.0,888
64865,606,0.0,202
23964,-1,6.0,-1
28263,1173,1.0,400
21167,737,2.0,-2
6521,1663,1.0,790
21689,184,0.0,434
33419,1378,3.0,-3
9518,479,0.0,839
6660,-1,4.0,-1
31125,173,0.0,888
38633,469,0.0,202
66096,173,0.0,624
21565,1007,0.0,6
60179,1147,1.0,-3
44133,173,0.0,-3
16510,1609,1.0,915
60378,769,0.0,888
65463,84,1.0,888
55746,1675,0.0,202
23151,1255,0.0,839
66261,1119,1.0,348
47831,646,11.0,790
35640,1404,2.0,-3
9487,-1,4.0,-1
609,1261,21.0,-2
49908,352,0.0,689
45064,319,3.0,790
1606,195,8.0,888
9432,1610,6.0,-2
53843,1340,15.0,-2
34092,-1,1.0,-1
44767,1542,0.0,152
44893,70,0.0,689
45350,677,9.0,283
36155,1247,114.0,888
12664,1255,0.0,-2
49590,126,5.0,-2
70072,914,4.0,283
66913,-1,9.0,-1
4617,-1,1.0,-1
51019,-1,1.0,-1
28328,224,119.0,790
5366,936,0.0,6
49175,173,1.0,1014
64187,1098,0.0,888
47601,-1,4.0,-1
36036,984,0.0,591
37231,1301,0.0,698
34522,209,1.0,225
26094,1244,0.0,713
9138,479,0.0,-3
7731,1221,4.0,888
5429,389,0.0,888
64690,1680,5.0,790
36901,1680,10.0,839
27458,421,0.0,-2
28748,-1,4.0,-1
58514,1172,0.0,676
70372,337,0.0,784
10518,-1,4.0,-1
17450,389,0.0,698
54679,-1,1.0,-1
38910,769,1.0,790
23799,1061,8.0,928
24566,-1,3.0,-1
55287,619,0.0,888
64483,1142,0.0,1036
42173,683,18.0,915
62633,1142,0.0,-2
70574,1503,0.0,888
31419,1265,0.0,888
34835,421,2.0,-2
15292,1355,2.0,227
2626,1172,0.0,654
64786,479,0.0,54
4400,1320,0.0,888
25854,1301,0.0,38
64236,598,0.0,213
10416,876,9.0,888
20702,1607,15.0,227
67453,-1,5.0,-1
43734,1010,0.0,888
31594,1172,0.0,698
46614,173,0.0,881
34613,56,4.0,468
60716,683,0.0,888
29997,683,0.0,888
33460,1059,0.0,676
12853,1113,0.0,776
30343,1142,0.0,888
65910,342,0.0,888
5298,936,1.0,888
592,1029,0.0,348
22701,1044,0.0,917
870,1114,0.0,-2
40882,494,24.0,233
55218,819,0.0,790
19718,1114,0.0,-3
55790,1007,0.0,764
48739,1069,0.0,227
17418,130,0.0,914
54289,1301,0.0,441
57243,627,212.0,790
15769,389,0.0,575
61060,1051,55.0,-2
34574,126,5.0,790
34905,686,0.0,486
61152,828,0.0,888
40592,1298,21.0,230
62087,1351,0.0,-3
23930,-1,1.0,-1
56638,1244,0.0,332
16231,414,0.0,264
6181,1263,0.0,888
29090,1043,1.0,888
35173,1277,1.0,790
2917,799,143.0,790
3824,595,0.0,28
3320,1023,1.0,202
61426,209,1.0,6
9542,1070,0.0,790
29248,242,0.0,888
44641,1007,0.0,283
39823,1142,0.0,348
29698,1007,1.0,888
29870,-1,1.0,-1
36928,386,9.0,591
42367,173,0.0,6
66161,936,0.0,776
55607,646,0.0,888
55324,-1,8.0,-1
50991,1362,1.0,790
428,1598,9.0,214
57823,-1,1.0,-1
52955,1172,0.0,456
7146,342,0.0,888
12680,360,4.0,6
21982,619,1.0,790
49524,-1,7.0,-1
5635,1675,26.0,348
45311,1301,0.0,243
9827,976,1.0,46
46425,-1,5.0,-1
54163,173,0.0,400
49285,1262,2.0,1066
60155,1675,0.0,202
57701,1070,0.0,797
11705,1142,0.0,678
6136,446,34.0,-2
7103,1680,0.0,689
55170,64,18.0,202
10360,1204,0.0,595
24717,414,0.0,283
48837,624,5.0,790
52092,959,0.0,591
10336,1322,2.0,888
8723,730,2.0,776
30803,437,8.0,790
6246,1365,0.0,888
24175,111,0.0,38
6651,342,0.0,888
36083,914,28.0,-2
3551,-1,2.0,-1
13696,-1,14.0,-1
61825,1338,0.0,283
4678,844,0.0,490
66089,959,3.0,708
68303,549,15.0,888
39867,342,0.0,663
5407,845,6.0,888
1268,319,16.0,790
69102,1244,2.0,888
30523,959,6.0,591
22949,1250,2.0,790
9798,1247,0.0,888
6926,421,1.0,994
9514,173,0.0,624
56009,173,0.0,678
42047,1282,0.0,1036
31437,284,0.0,202
12831,686,2.0,790
5365,1007,0.0,159
54864,69,0.0,570
58893,272,0.0,764
68847,535,0.0,960
40070,167,26.0,227
23162,1256,7.0,888
2722,-1,4.0,-1
38048,779,1.0,-3
46278,330,0.0,645
41166,1196,1.0,928
25759,1209,1.0,112
15807,48,1.0,888
70386,1084,0.0,960
16397,342,10.0,-2
3192,1221,0.0,888
53497,921,0.0,888
39308,1680,0.0,202
27700,1528,0.0,888
39072,1120,6.0,888
25253,959,14.0,503
57330,1493,2.0,888
19007,1542,1.0,152
58002,1307,1.0,-3
2004,1343,6.0,6
68882,1255,0.0,797
43869,1279,0.0,61
3143,1172,0.0,344
53305,619,0.0,888
13065,-1,1.0,-1
21073,1549,0.0,888
15265,1680,0.0,790
9904,646,1.0,888
168,822,118.0,790
1969,546,1.0,888
31894,-1,59.0,-1
26014,842,0.0,227
44123,618,0.0,-2
44777,817,1.0,1028
61524,1301,0.0,839
32101,1317,1.0,-2
46374,1343,0.0,928
28314,-1,6.0,-1
29843,342,0.0,663
8358,1007,0.0,797
47098,1010,0.0,725
58980,-1,1.0,-1
12580,263,6.0,790
49412,1007,0.0,108
69245,64,0.0,804
30257,1328,1.0,749
12041,1142,0.0,790
25984,-1,4.0,-1
60848,1320,3.0,-2
50082,1307,3.0,-3
48022,342,0.0,888
14833,1007,0.0,398
12194,1091,0.0,888
8481,1432,0.0,38
63707,342,0.0,663
59964,333,12.0,6
25572,344,0.0,837
43133,1120,4.0,208
68184,1070,0.0,720
15017,1171,0.0,658
43876,1220,0.0,865
47915,-1,5.0,-1
9341,342,0.0,663
31304,1325,0.0,888
43918,1567,0.0,888
29604,1070,1.0,830
28130,769,0.0,790
44638,819,0.0,293
49124,-1,1.0,-1
70098,1070,0.0,-2
48424,1301,0.0,28
27772,1503,0.0,888
19866,48,3.0,758
25118,1301,0.0,839
12887,1070,0.0,678
5020,173,1.0,1014
55877,1694,0.0,765
65534,996,0.0,810
4603,184,0.0,698
41334,1320,1.0,558
16060,421,0.0,202
38083,686,525.0,-2
43327,1142,0.0,6
42227,1007,1.0,797
26478,1378,3.0,410
210,421,1.0,928
743,895,15.0,-2
9050,1051,6.0,566
41576,437,2.0,790
11157,818,0.0,888
22558,225,2.0,888
16731,1069,0.0,810
66348,-1,2.0,-1
63630,330,5.0,283
12120,1186,2.0,942
560,589,2.0,888
24585,244,0.0,888
18323,220,0.0,-3
70686,126,0.0,119
39922,1376,3.0,810
14938,1203,0.0,928
69092,1611,2.0,790
66182,1173,3.0,899
10954,578,0.0,595
20766,-1,4.0,-1
57110,1053,0.0,678
28480,-1,1.0,-1
35700,1256,1.0,839
53922,97,0.0,159
26619,619,3.0,-2
27838,-1,1.0,-1
58240,926,1.0,888
63990,-1,1.0,-1
24269,1142,0.0,704
26056,-1,1.0,-1
45689,342,0.0,451
13402,619,9.0,790
57100,481,0.0,38
38118,-1,1.0,-1
11420,219,5.0,-2
65858,1279,10.0,888
16903,324,1.0,888
11358,1680,0.0,235
67373,1244,0.0,1031
49567,828,0.0,888
22447,988,0.0,202
29525,1084,0.0,810
67118,353,3.0,888
10463,-1,3.0,-1
53442,942,0.0,865
35597,1007,0.0,6
4937,1503,0.0,888
18124,1542,0.0,152
64557,508,0.0,28
36981,741,0.0,46
17207,1421,1.0,-2
4136,342,0.0,888
11575,1303,36.0,888
6543,84,10.0,62
8745,1511,9.0,993
20707,959,2.0,591
16740,728,0.0,202
66814,416,1.0,965
67330,-1,10.0,-1
41093,1659,3.0,-3
43904,1320,0.0,888
2850,263,0.0,888
39573,1301,0.0,-2
35375,196,9.0,888
26895,952,0.0,960
55246,1069,0.0,960
62517,1147,1.0,-3
8290,-1,4.0,-1
20918,1037,212.0,790
56534,209,0.0,6
15551,1007,0.0,807
34707,84,2.0,888
18763,535,1.0,28
24992,337,0.0,839
8556,744,3.0,790
35344,749,0.0,839
19103,173,0.0,-2
10528,628,3.0,591
29853,403,0.0,348
35814,1135,0.0,400
6134,792,1.0,400
62212,1674,0.0,928
16030,1142,0.0,398
63287,769,0.0,839
27637,1114,2.0,-3
38313,988,0.0,839
5887,342,0.0,544
59536,1007,0.0,202
14239,1694,9.0,-2
28341,1533,7.0,-2
13255,-1,4.0,-1
16517,438,2.0,-3
54331,1359,0.0,888
21685,926,0.0,888
43311,1409,1.0,536
17009,686,0.0,888
31463,739,0.0,227
38364,1250,0.0,719
51648,637,0.0,202
65465,741,0.0,19
46408,730,0.0,202
51314,1349,336.0,-2
34143,1142,0.0,6
9476,387,0.0,978
36103,-1,1.0,-1
66183,-1,1.0,-1
49119,746,0.0,888
33062,436,0.0,839
23138,-1,1.0,-1
67932,48,0.0,451
61895,1408,0.0,810
36230,427,15.0,-2
20666,578,3.0,888
14873,1511,1.0,993
32682,1142,0.0,112
60206,1634,3.0,888
30892,499,2.0,227
41491,769,3.0,888
28298,575,32.0,888
24127,976,0.0,243
69201,360,0.0,230
70302,1070,0.0,719
57867,64,0.0,283
9899,1007,1.0,398
5962,1007,0.0,202
68061,1529,5.0,617
6485,311,0.0,698
6177,-1,1.0,-1
4145,1432,1.0,698
7169,1542,0.0,813
32067,769,1.0,790
56714,1680,0.0,678
34868,1493,205.0,-2
15315,1318,7.0,186
47966,1167,3.0,-3
694,451,0.0,-2
45436,1225,1.0,348
30584,1098,68.0,888
9296,-1,2.0,-1
15389,1613,2.0,451
25780,1475,4.0,761
3861,330,0.0,283
43858,227,3.0,839
45699,1483,1.0,581
53131,342,0.0,962
28664,1301,0.0,575
1673,1635,6.0,888
51989,270,0.0,888
4184,799,0.0,400
62538,1338,0.0,698
11977,330,0.0,645
50070,1685,1.0,689
48960,237,0.0,928
6857,780,0.0,1017
3468,-1,3.0,-1
53897,1119,0.0,450
22662,209,0.0,225
54927,1051,9.0,566
22196,562,0.0,888
41825,598,1.0,38
25083,173,0.0,888
26497,1070,0.0,790
66697,1231,1.0,839
10687,936,1.0,790
48757,1461,0.0,888
56999,892,3.0,888
9012,124,34.0,776
53580,1301,0.0,6
39796,1387,3.0,790
63185,64,0.0,202
15998,1043,15.0,790
68149,1029,1.0,410
13112,463,44.0,581
28139,1301,0.0,713
70052,646,0.0,888
70081,130,0.0,790
64532,1003,11.0,888
56696,926,127.0,790
9439,936,1.0,202
4735,1620,0.0,888
53075,228,1.0,888
23424,646,1.0,61
19551,1076,0.0,186
20653,1542,4.0,-2
28583,1279,2.0,888
33523,389,0.0,243
48466,434,12.0,-2
5998,-1,1.0,-1
29271,64,0.0,698
24547,769,0.0,797
52690,1007,0.0,6
57819,1509,0.0,-3
22500,1301,0.0,202
39611,1378,0.0,915
19281,208,9.0,790
20944,1113,1.0,888
45356,65,1.0,-2
27315,769,0.0,-2
17411,64,0.0,283
39921,1196,0.0,410
65482,342,0.0,451
5641,-1,3.0,-1
39923,1070,0.0,790
47447,1625,170.0,-2
59092,-1,1.0,-1
38597,741,0.0,960
35154,429,0.0,790
38205,317,2.0,713
6752,1007,0.0,283
58971,23,4.0,698
65625,56,11.0,188
48992,958,0.0,713
10662,389,0.0,888
9274,535,0.0,928
27368,1378,0.0,915
8547,546,0.0,888
31206,1474,4.0,810
358,1248,0.0,102
39250,-1,5.0,-1
64678,618,0.0,839
54615,1142,0.0,764
25032,1317,0.0,888
22317,342,0.0,888
36658,1007,0.0,790
46238,1393,0.0,-2
45324,1250,1.0,790
53833,1418,1.0,678
59724,89,0.0,698
53933,111,0.0,434
9830,1007,0.0,6
38548,-1,11.0,-1
45767,338,0.0,-3
33177,1084,0.0,960
65063,173,0.0,202
49525,175,4.0,-2
27907,1277,3.0,-3
36288,741,2.0,243
22251,1465,9.0,790
20120,-1,3.0,-1
54602,65,0.0,6
25536,546,0.0,-3
54173,1007,0.0,764
68894,642,0.0,-3
38646,1007,0.0,797
22084,1117,1.0,888
44344,342,0.0,962
55508,1188,14.0,1036
8049,284,0.0,961
33280,1241,0.0,935
61150,-1,1.0,-1
61142,1493,0.0,888
55206,342,3.0,962
57757,173,0.0,928
58461,1147,0.0,-3
70694,804,0.0,698
64411,173,0.0,202
44430,242,2.0,888
5327,173,0.0,685
5191,1117,29.0,888
38272,730,123.0,790
5546,-1,1.0,-1
29482,421,1.0,790
54691,1255,0.0,719
63324,1680,1.0,790
36074,769,0.0,698
15411,1418,1.0,19
62728,1073,2.0,790
5266,565,1.0,1032
69153,414,0.0,6
22114,330,3.0,591
18060,575,2.0,776
4989,1135,40.0,888
22865,1483,3.0,981
36504,616,23.0,-2
8009,646,0.0,61
7185,1301,0.0,348
29158,1078,8.0,888
22357,1375,4.0,400
36370,589,305.0,400
42735,65,24.0,790
69455,267,0.0,6
20883,350,0.0,434
13300,-1,1.0,-1
28329,730,0.0,227
20562,1142,0.0,112
30966,1255,0.0,719
49621,707,419.0,581
58871,769,0.0,-2
25582,984,0.0,813
47284,769,5.0,698
21851,65,8.0,888
11607,686,0.0,469
16328,1483,0.0,888
53907,261,0.0,159
22811,1142,0.0,108
11122,-1,2.0,-1
54682,1172,0.0,676
20690,1454,64.0,-2
20917,1221,2.0,888
22621,547,0.0,470
13798,1250,0.0,-2
58967,389,0.0,283
2976,1245,0.0,698
24596,-1,2.0,-1
17943,70,0.0,810
10871,-1,11.0,-1
47236,1196,7.0,790
70167,436,0.0,689
29512,1517,1.0,671
16461,416,2.0,227
